,Name,T,S,K,r,q,Moneyness,Call Mkt Price,Put Mkt Price,Call Delta,Put Delta,Gamma,Vega,Call Theta,Put Theta,Call Rho,Put Rho,Call IV,Put IV
6138,220531-4060,0.37534246575342467,4662.85,4060.0,0.0023197122300839326,0.015,0.8853015928423105,614.4,88.85,0.7989611779119792,-0.20016851451725415,0.00038103230884095775,786.7134254705038,-272.67937932942317,-273.8985040919438,-230.61074365077374,-33.3495107740612,0.2615516599288337,0.2615516599288339
6139,220531-4070,0.37534246575342467,4662.85,4070.0,0.0023197122300839326,0.015,0.8874935088711092,605.9,90.4,0.795490876428757,-0.20363881600047629,0.00038677239921460806,794.8371135385844,-274.2438213184543,-275.4396329730626,-227.42027593353401,-33.93123483764364,0.2603373696181585,0.26033736961815845
6140,220531-4075,0.37534246575342467,4662.85,4075.0,0.0023197122300839326,0.015,0.8885652469196609,601.7,91.1,0.7938381915252721,-0.2052915009039611,0.00038965075768363546,798.6852658601945,-274.8615786319037,-276.04602369658454,-225.84345785251824,-34.193594838819564,0.25965450704581555,0.25965450704581416
6141,220531-4080,0.37534246575342467,4662.85,4080.0,0.0023197122300839326,0.015,0.8896563559255054,597.5,91.9,0.7920647120476682,-0.207064980381565,0.0003925333424313089,802.7660867314466,-275.65259824862017,-276.82544475215064,-224.2672622993376,-34.494111614405874,0.25906515770371563,0.25906515770371585
6142,220531-4090,0.37534246575342467,4662.85,4090.0,0.0023197122300839326,0.015,0.8918385801545151,589.1,93.5,0.7884953903061803,-0.21063430212305295,0.00039836093851132134,810.8855657294595,-277.1704532810921,-278.3201026623217,-221.1142223625869,-35.09449633518985,0.2578582407995656,0.2578582407995645
6143,220531-4100,0.37534246575342467,4662.85,4100.0,0.0023197122300839326,0.015,0.8940208126733243,580.7,95.1,0.784894162724605,-0.21423552970462828,0.000404273820338561,818.9519127054491,-278.6047887163298,-279.7312409752585,-217.96070066259136,-35.69439929272826,0.2566153466163206,0.2566153466163196
6144,220531-4110,0.37534246575342467,4662.85,4110.0,0.0023197122300839326,0.015,0.8962030534819806,572.3,96.69999999999999,0.7812544371471732,-0.21787525528206,0.00041026961187963593,826.9774563483035,-279.9672782571488,-281.0705333937767,-214.8089337819223,-36.2960570695936,0.25534409106714506,0.25534409106714473
6145,220531-4120,0.37534246575342467,4662.85,4120.0,0.0023197122300839326,0.015,0.8983754992993315,564.0,98.35,0.7775512150524279,-0.22157847737680542,0.00041626990790944064,835.0223357836929,-281.3469827473724,-282.427156747311,-211.69309042780253,-36.91487124972047,0.2541070645445757,0.2541070645445753
6146,220531-4125,0.37534246575342467,4662.85,4125.0,0.0023197122300839326,0.015,0.8994666150415028,559.8499999999999,99.19999999999999,0.775657914556842,-0.2234717778723913,0.0004192940422198178,839.0805692481132,-282.0527489010349,-283.12132433982305,-210.13582555564173,-37.23431870632668,0.25350087414100925,0.2535008741410105
6147,220531-4130,0.37534246575342467,4662.85,4130.0,0.0023197122300839326,0.015,0.9005479059576852,555.7,100.0,0.7738118928913916,-0.2253177995378416,0.00042235821117617205,843.0141605697862,-282.64463317347696,-283.7017260367262,-208.57749663968255,-37.53393499584708,0.2528364962342958,0.2528364962342964
6148,220531-4140,0.37534246575342467,4662.85,4140.0,0.0023197122300839326,0.015,0.9027399747027169,547.4,101.75,0.7699270473075679,-0.22920264512166533,0.0004285036854545558,851.1596126722143,-284.0334390623179,-285.0672188176548,-205.46264752225488,-38.19127765924105,0.25162478105407426,0.2516247810540739
6149,220531-4150,0.37534246575342467,4662.85,4150.0,0.0023197122300839326,0.015,0.9049123502778257,539.1500000000001,103.45,0.7660715888156661,-0.23305810361356716,0.000434718119495015,859.1235150968768,-285.25610845723253,-286.2668070758801,-202.36599871570454,-38.829286386937284,0.25034389144758,0.25034389144757974
6150,220531-4160,0.37534246575342467,4662.85,4160.0,0.0023197122300839326,0.015,0.9070945848724541,530.95,105.25,0.762084328181604,-0.23704536424762926,0.0004409476594842174,867.2064304484338,-286.5685036955864,-287.55600519193314,-199.2881188573106,-39.50483118607771,0.2491301173012182,0.2491301173012179
6151,220531-4170,0.37534246575342467,4662.85,4170.0,0.0023197122300839326,0.015,0.9092669057484187,522.75,107.0,0.7581096878457697,-0.24102000458346354,0.00044728758609757346,875.1292344177592,-287.71082029940067,-288.67524065905803,-196.21083437695452,-40.16220423996798,0.24783823262274504,0.24783823262274643
6152,220531-4175,0.37534246575342467,4662.85,4175.0,0.0023197122300839326,0.015,0.9103580183835343,518.6500000000001,107.9,0.7560827351456899,-0.24304695728354322,0.00045048631561421694,879.1098665258388,-288.28502955631444,-289.23785135482143,-194.6713907919827,-40.49947298376376,0.24719821623419336,0.2471982162341925
6153,220531-4180,0.37534246575342467,4662.85,4180.0,0.0023197122300839326,0.015,0.9114491330910643,514.6,108.85,0.7540046951968581,-0.24512499723237502,0.0004536406934365441,883.152539927319,-288.9320705810508,-289.8732938184074,-193.15166352091907,-40.856458041466894,0.24660865968233878,0.24660865968233905
6154,220531-4190,0.37534246575342467,4662.85,4190.0,0.0023197122300839326,0.015,0.9136213992692213,506.45,110.65,0.7499107108383025,-0.24921898159093064,0.0004601120389097173,891.0139899591496,-289.9803647362813,-290.89850683694846,-190.09253693012968,-41.531988984924176,0.24530008806700787,0.24530008806700765
6155,220531-4200,0.37534246575342467,4662.85,4200.0,0.0023197122300839326,0.015,0.9158136126454485,498.3,112.55,0.7456726183837695,-0.2534570740454637,0.00046663882979273134,898.9759831475438,-291.0880288526692,-291.98285784542406,-187.03262919275008,-42.24427302836663,0.244036687151908,0.244036687151909
6156,220531-4210,0.37534246575342467,4662.85,4210.0,0.0023197122300839326,0.015,0.9179858477401135,490.25,114.45,0.7414155848522571,-0.25771410757697605,0.0004731659207853191,906.8344115538879,-292.13091152625935,-293.0026593823249,-184.0121983237316,-42.95849969359483,0.24276977273806666,0.24276977273806605
6157,220531-4220,0.37534246575342467,4662.85,4220.0,0.0023197122300839326,0.015,0.9201680844099999,482.2,116.4,0.7370677663952832,-0.26206192603395007,0.00047977365851164996,914.6875750771896,-293.1427631153617,-293.99131384912636,-180.98985254983444,-43.68957857723194,0.24150054053298398,0.2415005405329841
6158,220531-4225,0.37534246575342467,4662.85,4225.0,0.0023197122300839326,0.015,0.9212592058535736,478.15,117.35,0.7348926238013306,-0.26423706862790264,0.0004831489961676723,918.555058312108,-293.5731997154357,-294.41015188804994,-179.47045041810048,-44.046888774264914,0.24082782508940384,0.24082782508940362
6159,220531-4230,0.37534246575342467,4662.85,4230.0,0.0023197122300839326,0.015,0.922350329369576,474.15,118.35,0.7326710537181431,-0.26645863871109,0.00048647582935072855,922.4631304127096,-294.06346345398856,-294.88881706545243,-177.96943434879918,-44.422585033730805,0.2401989622819634,0.24019896228196386
6160,220531-4240,0.37534246575342467,4662.85,4240.0,0.0023197122300839326,0.015,0.9245224942260393,466.2,120.35,0.7282116696935507,-0.27091802273568244,0.0004931635603416594,930.190679597421,-294.9724860098569,-295.77475848463143,-174.98456561935336,-45.172373838531584,0.23892222638350427,0.23892222638350408
6161,220531-4250,0.37534246575342467,4662.85,4250.0,0.0023197122300839326,0.015,0.926704731933344,458.25,122.4,0.7236539889602139,-0.2754757034690193,0.0004999195511405308,937.9038978971132,-295.8546729635644,-296.63374831603807,-172.0006649499718,-45.94189782668412,0.23764868607702447,0.23764868607702383
6162,220531-4260,0.37534246575342467,4662.85,4260.0,0.0023197122300839326,0.015,0.9288869779302994,450.3,124.45,0.7190478040403486,-0.28008188838888454,0.0005067808830533674,945.5215469432426,-296.63140906320467,-297.38728729337754,-169.01679811169944,-46.71145564594606,0.23633609449213797,0.23633609449213908
6163,220531-4270,0.37534246575342467,4662.85,4270.0,0.0023197122300839326,0.015,0.9310692322169526,442.4,126.55,0.7143581649174974,-0.2847715275117358,0.000513663375180673,953.095228988381,-297.38610356700354,-298.11878467487554,-166.05208410776007,-47.50016629954097,0.2350380592354084,0.23503805923540919
6164,220531-4275,0.37534246575342467,4662.85,4275.0,0.0023197122300839326,0.015,0.9321501908860009,438.5,127.6,0.7120132965572052,-0.2871163958720281,0.0005170987190084333,956.824174750746,-297.730779957209,-298.4519784895421,-164.58713511573131,-47.893162512991616,0.23438538203590498,0.23438538203590517
6165,220531-4280,0.37534246575342467,4662.85,4280.0,0.0023197122300839326,0.015,0.9332514947933508,434.55,128.7,0.7095870766535749,-0.2895426157756584,0.0005205692224262457,960.6135189843284,-298.11051913182087,-298.820003117392,-163.10541980303944,-48.306926652354434,0.23375039542185083,0.23375039542185086
6166,220531-4290,0.37534246575342467,4662.85,4290.0,0.0023197122300839326,0.015,0.9354235583286853,426.75,130.85000000000002,0.7047820855840637,-0.2943476068451695,0.0005275321351711625,968.006710246053,-298.7360781166135,-299.4224809654953,-160.17700873994346,-49.113173123505064,0.23243620017335187,0.23243620017335292
6167,220531-4300,0.37534246575342467,4662.85,4300.0,0.0023197122300839326,0.015,0.9376058136525383,418.95,133.05,0.6998734504978537,-0.29925624193137956,0.0005345604331264731,975.3542534252634,-299.3218569820771,-299.9850627086581,-157.25011614431654,-49.93970518541283,0.2311221353171358,0.23112213531713596
6168,220531-4310,0.37534246575342467,4662.85,4310.0,0.0023197122300839326,0.015,0.9397675679467097,411.25,135.25,0.6949484197884206,-0.3041812726408126,0.0005415957422401475,982.5517562318248,-299.8174608544144,-300.45770142991756,-154.35927435461926,-50.764753806673944,0.2297940915856204,0.22979409158562075
6169,220531-4320,0.37534246575342467,4662.85,4320.0,0.0023197122300839326,0.015,0.9419395140315165,403.55,137.5,0.6899185518563624,-0.30921114057287075,0.000548696383804532,989.6903833558554,-300.2671880225798,-300.8843474613936,-151.46972663431313,-51.60986362061443,0.2284641637746484,0.22846416377464804
6170,220531-4325,0.37534246575342467,4662.85,4325.0,0.0023197122300839326,0.015,0.9430409074149387,399.7,138.7,0.6873133706159248,-0.31181632181330843,0.00055222999010673,993.2919839682675,-300.53809964414467,-301.14354453619654,-150.02424190297972,-52.059858341335904,0.22783376140816206,0.22783376140816225
6171,220531-4330,0.37534246575342467,4662.85,4330.0,0.0023197122300839326,0.015,0.9441320247157382,395.85,139.85,0.6847385788783337,-0.3143911135508995,0.0005558279841224654,996.8092229665347,-300.721057226566,-301.31490355746746,-148.5798735195729,-52.49220228669651,0.22716091116453216,0.22716091116453108
6172,220531-4340,0.37534246575342467,4662.85,4340.0,0.0023197122300839326,0.015,0.946303939716971,388.25,142.2,0.6795403954135826,-0.31958929701565064,0.0005629584045978191,1003.7612222773155,-301.08130243329725,-301.65206762750944,-145.7266269069901,-53.37361320836021,0.22584383570644928,0.22584383570644867
6173,220531-4350,0.37534246575342467,4662.85,4350.0,0.0023197122300839326,0.015,0.9484861649937021,380.65,144.6,0.6742341818814425,-0.32489551054779076,0.0005701472992925251,1010.6274143877635,-301.38568478559,-301.9332528575013,-142.87522832107365,-54.275639279977966,0.22452245777134514,0.22452245777134394
6174,220531-4360,0.37534246575342467,4662.85,4360.0,0.0023197122300839326,0.015,0.9506580253055057,373.1,147.0,0.6688905545595142,-0.33023913786971903,0.0005774069909155378,1017.3308246523205,-301.56992160691203,-302.09440854213403,-140.0396675974866,-55.17473609063733,0.22316604776312216,0.2231660477631218
6175,220531-4370,0.37534246575342467,4662.85,4370.0,0.0023197122300839326,0.015,0.9528506404154085,365.55,149.5,0.6633907188670842,-0.33573897356214893,0.0005846760601266592,1023.9763018616595,-301.7499132256651,-302.25108705297475,-137.20625108067577,-56.11351135464831,0.2218368438472385,0.22183684384723862
6176,220531-4375,0.37534246575342467,4662.85,4375.0,0.0023197122300839326,0.015,0.9539313554503164,361.85,150.75,0.6606484888859109,-0.3384812035433224,0.0005882545436481759,1027.2192590979846,-301.81971775003655,-302.30940900180724,-135.81816884490624,-56.58337432435818,0.22118124272785333,0.22118124272785336
6177,220531-4380,0.37534246575342467,4662.85,4380.0,0.0023197122300839326,0.015,0.9550224696432469,358.1,152.0,0.6578697501113602,-0.34125994231787304,0.0005919348365098962,1030.4351219505115,-301.8334485228904,-302.31154121351074,-134.4100191606665,-57.05193696888564,0.22049462593180097,0.22049462593180047
6178,220531-4390,0.37534246575342467,4662.85,4390.0,0.0023197122300839326,0.015,0.9572047042461335,350.7,154.6,0.6522170104144335,-0.34691268201479974,0.0005991403217308275,1036.794718673654,-301.91421037191895,-302.3691059402384,-131.63283352128397,-58.028175987037464,0.21918818144859734,0.21918818144860022
6179,220531-4400,0.37534246575342467,4662.85,4400.0,0.0023197122300839326,0.015,0.9593764787860231,343.35,157.2,0.6465216419093156,-0.3526080505199176,0.0006064004765253208,1042.9675672863614,-301.87358316560386,-302.305397597234,-128.87324173800022,-59.0032417380003,0.21784938947195018,0.21784938947195
6180,220531-4410,0.37534246575342467,4662.85,4410.0,0.0023197122300839326,0.015,0.9615691983201744,335.95,159.85,0.6406890816950492,-0.3584406107341841,0.0006137879986107266,1049.0116202991794,-301.7313765991694,-302.13987792288714,-126.09570873346713,-59.99790051428884,0.21648016561195826,0.21648016561195924
6181,220531-4420,0.37534246575342467,4662.85,4420.0,0.0023197122300839326,0.015,0.9637304259894823,328.7,162.5,0.6348559211191922,-0.3642737713100411,0.0006210798611608163,1054.8346033233324,-301.5126899378379,-301.8982261104778,-123.37534803568202,-60.993430227462724,0.21511753869941605,0.21511753869941547
6182,220531-4425,0.37534246575342467,4662.85,4425.0,0.0023197122300839326,0.015,0.9648320627039695,325.05,163.9,0.631837752974306,-0.3672919394549272,0.0006247309673050362,1057.724080272448,-301.41035209366964,-301.7841737195477,-122.00431776493683,-61.51787940877257,0.21445123880941583,0.21445123880941533
6183,220531-4430,0.37534246575342467,4662.85,4430.0,0.0023197122300839326,0.015,0.9659126460869459,321.45,165.25,0.6288663205863274,-0.3702633718429058,0.0006283818278786023,1060.525273303949,-301.25038752597357,-301.6127265763127,-120.65417838778626,-62.025685237101236,0.2137656670514887,0.21376566705148864
6184,220531-4440,0.37534246575342467,4662.85,4440.0,0.0023197122300839326,0.015,0.9680948744736435,314.25,168.05,0.6227861773264096,-0.37634351510282366,0.0006356743018509374,1066.0288143149542,-300.9101984779954,-301.2493404060337,-117.95120595340671,-63.076137460255815,0.2124107476303856,0.21241074763038667
6185,220531-4450,0.37534246575342467,4662.85,4450.0,0.0023197122300839326,0.015,0.9702771111496223,307.1,170.9,0.6166135775487062,-0.3825161148805271,0.0006429424156375334,1071.3359878562494,-300.49489095648534,-300.8108357622228,-115.26805794829035,-64.14641411267424,0.21105588409832088,0.2110558840983219
6186,220531-4460,0.37534246575342467,4662.85,4460.0,0.0023197122300839326,0.015,0.9724593561149294,300.0,173.8,0.610349066859082,-0.3887806255701513,0.000650192525376014,1076.4351129846584,-299.9958508366028,-300.28859852003944,-112.60332970722713,-65.23511052914513,0.2096965963455814,0.20969659634558135
6187,220531-4470,0.37534246575342467,4662.85,4470.0,0.0023197122300839326,0.015,0.9746309746566275,292.95,176.7,0.6040319193628388,-0.3950977730663944,0.0006574846047235119,1081.297404613152,-299.364270891327,-299.63393743807427,-109.95696003765488,-66.3233983938193,0.20830382394212812,0.20830382394212854
6188,220531-4475,0.37534246575342467,4662.85,4475.0,0.0023197122300839326,0.015,0.9757220924766264,289.45,178.2,0.6008172419120864,-0.3983124505171469,0.0006610799476041553,1083.653819005164,-299.04319513474627,-299.3012631203431,-108.6421099501131,-66.88526063504426,0.20762281586030287,0.20762281586030318
6189,220531-4480,0.37534246575342467,4662.85,4480.0,0.0023197122300839326,0.015,0.9768132123689419,285.95,179.7,0.5975813391726803,-0.4015483532565529,0.000664698141376277,1085.9497553314761,-298.68486476111036,-298.9313341855568,-107.3279732457512,-67.44783625944999,0.20693053814545107,0.2069305381454512
6190,220531-4490,0.37534246575342467,4662.85,4490.0,0.0023197122300839326,0.015,0.9789847762269158,279.05,182.75,0.5910647154933732,-0.40806497693585997,0.0006717815722015176,1090.3544580172982,-297.94671263202594,-298.170100919783,-104.73891454530145,-68.59343509324658,0.20557538348999913,0.20557538348999868
6191,220531-4500,0.37534246575342467,4662.85,4500.0,0.0023197122300839326,0.015,0.981167006686223,272.15,185.85,0.5844240821308662,-0.41470561029836706,0.0006789156894844704,1094.514594874852,-297.08506140504113,-297.28525257049733,-102.14895834139763,-69.75690354687704,0.20419206138956544,0.20419206138956536
6192,220531-4510,0.37534246575342467,4662.85,4510.0,0.0023197122300839326,0.015,0.9833707052830425,265.25,189.05,0.5776173108835843,-0.4215123815456489,0.0006860253886182404,1098.424740434335,-296.1386249732308,-296.31538704516316,-99.5590192752646,-70.95792338485333,0.20280743118161365,0.20280743118161648
6193,220531-4520,0.37534246575342467,4662.85,4520.0,0.0023197122300839326,0.015,0.9855422461115622,258.5,192.25,0.5708146498301424,-0.42831504259909076,0.0006929886205321426,1102.0356865746407,-295.10179183393376,-295.25547276917683,-97.02578128095746,-72.15934292479278,0.20142597456467418,0.20142597456467495
6194,220531-4525,0.37534246575342467,4662.85,4525.0,0.0023197122300839326,0.015,0.986611853779653,255.14999999999998,193.8,0.5674325539477596,-0.4316971384814737,0.0006965414499880832,1103.7256132626512,-294.4919279904597,-294.63424233577535,-95.76807585891127,-72.74081558493864,0.2006974911922859,0.20069749119228583
6195,220531-4530,0.37534246575342467,4662.85,4530.0,0.0023197122300839326,0.015,0.9876814167969369,251.85000000000002,195.4,0.5640227815204316,-0.4351069109088016,0.000699962612823076,1105.3464171942255,-293.9080763273755,-294.0390240827638,-94.5293944211808,-73.34131222940024,0.20000148613406396,0.20000148613406493
6196,220531-4540,0.37534246575342467,4662.85,4540.0,0.0023197122300839326,0.015,0.9898636089193918,245.2,198.75,0.5569886002040033,-0.4421410922252299,0.0007067535175511674,1108.3781588055404,-292.69709950489323,-292.8048501379806,-92.03313280622608,-74.59847527197955,0.1986238010128415,0.19862380101284144
6197,220531-4550,0.37534246575342467,4662.85,4550.0,0.0023197122300839326,0.015,0.9920349851394438,238.6,202.1,0.5498919359096581,-0.44923775651957515,0.0007135521443453855,1111.0917693423298,-291.33699867054224,-291.4216681669403,-89.55603749530606,-75.85603749530596,0.19720943796840223,0.19720943796840207
6198,220531-4560,0.37534246575342467,4662.85,4560.0,0.0023197122300839326,0.015,0.9942063222238419,232.05,205.5,0.5426944175117066,-0.4564352749175266,0.000720278363694527,1113.4782817604882,-289.86470066196995,-289.9262890216787,-87.09856210566025,-77.13321963990708,0.1957839265777932,0.19578392657779334
6199,220531-4570,0.37534246575342467,4662.85,4570.0,0.0023197122300839326,0.015,0.9963884915518703,225.55,209.0,0.5353594314369626,-0.46377026099227053,0.0007268683180888035,1115.5200978264559,-288.30436848267834,-288.34275972008624,-84.65871519570075,-78.44679738748144,0.1943654025096024,0.1943654025096024
6200,220531-4575,0.37534246575342467,4662.85,4575.0,0.0023197122300839326,0.015,0.997490462854795,222.3,210.8,0.5316173696792289,-0.4675123227500044,0.0007301202165740393,1116.4028578681643,-287.48759139532194,-287.5142680859679,-83.43889822602459,-79.12245986986015,0.1936574327065692,0.19365743270656796
6201,220531-4580,0.37534246575342467,4662.85,4580.0,0.0023197122300839326,0.015,0.9985815646144662,219.1,212.6,0.527886965951267,-0.4712427264779662,0.0007332963634269827,1117.196421713805,-286.65592954784586,-286.67100767734144,-82.2383598683759,-79.79863384097854,0.19295606511727387,0.19295606511727842
6202,220531-4590,0.37534246575342467,4662.85,4590.0,0.0023197122300839326,0.015,1.0007637743504572,212.75,216.25,0.5203502066191509,-0.47877948581008234,0.0007395515105329891,1118.4997094428843,-284.90761773392126,-284.89949874111596,-79.85466104115726,-81.16835967129411,0.1915479578253761,0.1915479578253761
6203,220531-4600,0.37534246575342467,4662.85,4600.0,0.0023197122300839326,0.015,1.002924106399274,206.45,219.85,0.5127760980475101,-0.4863535943817231,0.0007458771377481149,1119.4299122253951,-282.9613951893292,-282.9303110454461,-77.4891023301631,-82.51869137125895,0.1900738564154871,0.1900738564154862
6204,220531-4610,0.37534246575342467,4662.85,4610.0,0.0023197122300839326,0.015,1.0051172517507396,200.2,223.65,0.5049964477983747,-0.4941332446308585,0.0007518466329412503,1119.9268479264722,-280.9823517286518,-280.9279544768563,-75.14410069181288,-83.94588151373085,0.18865325287273993,0.18865325287273918
6205,220531-4620,0.37534246575342467,4662.85,4620.0,0.0023197122300839326,0.015,1.0072884719925603,194.0,227.4,0.49717321348824467,-0.5019564789409885,0.0007578883703070137,1120.020771270373,-278.7949022552298,-278.717423866745,-72.81590227219554,-85.3523406283596,0.187161668211074,0.1871616682110743
6206,220531-4625,0.37534246575342467,4662.85,4625.0,0.0023197122300839326,0.015,1.0083575644010985,191.0,229.3,0.4932884510040083,-0.5058412414252249,0.0007606873445901916,1119.9254503515506,-277.7154025510572,-277.62655757264497,-71.69021104063133,-86.06582747898746,0.18644934731641966,0.18644934731642027
6207,220531-4630,0.37534246575342467,4662.85,4630.0,0.0023197122300839326,0.015,1.0094816815828886,187.9,231.35,0.4891889999327861,-0.5099406924964471,0.0007634556704521434,1119.6470903356626,-276.59488512048966,-276.4940936240925,-70.5264826910433,-86.83511282802951,0.18573961070033254,0.1857396107003325
6208,220531-4640,0.37534246575342467,4662.85,4640.0,0.0023197122300839326,0.015,1.0116639089323072,181.9,235.35,0.48114349181557,-0.5179862006136632,0.0007687857167813524,1118.8281196468192,-274.286854182708,-274.16286556401,-68.27522054019998,-88.33727533472054,0.184317646698646,0.18431764669864528
6209,220531-4650,0.37534246575342467,4662.85,4650.0,0.0023197122300839326,0.015,1.013812959226001,176.0,239.3,0.47309758730460777,-0.5260321051246255,0.0007740570751497779,1117.5888352833113,-271.8088888829406,-271.6620510987763,-66.06011184751607,-89.81928992970768,0.18284838894349445,0.1828483889434956
6210,220531-4660,0.37534246575342467,4662.85,4660.0,0.0023197122300839326,0.015,1.0160062170312703,170.1,243.45,0.46480301015495973,-0.5343266822742735,0.0007790156120695617,1115.7825558076013,-269.2231591285122,-269.0530082364355,-63.84598035019692,-91.37735021321059,0.18139553833306668,0.18139553833306632
6211,220531-4670,0.37534246575342467,4662.85,4670.0,0.0023197122300839326,0.015,1.018188421585056,164.3,247.65,0.4564457230830696,-0.5426839693461637,0.000783715552838941,1113.4825009641743,-266.516965789941,-266.32361777556355,-61.66875321525982,-92.95354773580794,0.17993670987917615,0.17993670987917543
6212,220531-4675,0.37534246575342467,4662.85,4675.0,0.0023197122300839326,0.015,1.0192684058537993,161.5,249.8,0.4522914680624108,-0.5468382243668224,0.000785771254754777,1112.1670954312558,-265.1913442057612,-264.9865136158448,-60.618252666173134,-93.76099239220059,0.17925038484272046,0.17925038484272124
6213,220531-4680,0.37534246575342467,4662.85,4680.0,0.0023197122300839326,0.015,1.0203149716978284,158.65,251.75,0.44816662311722627,-0.550963069312007,0.0007882969414137328,1110.776180773334,-263.66283689733365,-263.44687168871286,-59.547835854390755,-94.49221941603447,0.17843737539042087,0.17843737539042134
6214,220531-4690,0.37534246575342467,4662.85,4690.0,0.0023197122300839326,0.015,1.0224970736798098,153.05,256.15,0.4396342143332182,-0.559495478096015,0.0007922429204525203,1107.4146104816239,-260.7740175016807,-260.53485517075904,-57.446570767432405,-96.14437898661049,0.17701197242407077,0.17701197242407118
6215,220531-4700,0.37534246575342467,4662.85,4700.0,0.0023197122300839326,0.015,1.0246791839497196,147.55,260.65,0.4310171121263275,-0.5681125803029057,0.0007958057821080826,1103.492787821775,-257.78067763101654,-257.5183181777941,-55.38144627886094,-97.83267915557305,0.17559608046938144,0.17559608046938424
6216,220531-4710,0.37534246575342467,4662.85,4710.0,0.0023197122300839326,0.015,1.026850099204947,142.1,265.15,0.4223189466472962,-0.5768107457819369,0.0007992273401459639,1099.0071722117896,-254.59840569533725,-254.31296510542543,-53.3364894644732,-99.52237987543208,0.1741304717510244,0.17413047175102472
6217,220531-4720,0.37534246575342467,4662.85,4720.0,0.0023197122300839326,0.015,1.0290322022220082,136.8,269.85,0.41354253950517167,-0.5855871529240616,0.000801954115042857,1093.9180693536957,-251.39738419632792,-251.08874648411523,-51.34592355649991,-101.28523862499324,0.17273546252119143,0.17273546252119157
6218,220531-4725,0.37534246575342467,4662.85,4725.0,0.0023197122300839326,0.015,1.0301232568384942,134.2,272.25,0.40913644450033204,-0.5899932479289012,0.0008030967017315614,1091.1536704963164,-249.77698778558252,-249.45675151221943,-50.36990845594906,-102.1859358532094,0.17205414180365705,0.1720541418036567
6219,220531-4730,0.37534246575342467,4662.85,4730.0,0.0023197122300839326,0.015,1.0312143135269585,131.6,274.65,0.40469654001406524,-0.594433152415168,0.0008042184908502903,1088.2259494124226,-248.09626932687095,-247.76443449235745,-49.39447202069738,-103.08721174672498,0.17135347026885386,0.17135347026885533
6220,220531-4740,0.37534246575342467,4662.85,4740.0,0.0023197122300839326,0.015,1.0333851585761222,126.44999999999999,279.45,0.39576998366791655,-0.6033597087613166,0.000806303933977621,1081.918180223843,-244.59743844890127,-244.24252247769843,-47.4624356326006,-104.88983289287472,0.16991655475790474,0.1699165547579051
6221,220531-4750,0.37534246575342467,4662.85,4750.0,0.0023197122300839326,0.015,1.035567262628123,121.44999999999999,284.45,0.38678452126362894,-0.6123451711656043,0.0008076426660043671,1074.9694540162839,-241.07366300990896,-240.6955499164053,-45.58469780166318,-106.76551971947158,0.16854604778746077,0.16854604778746082
6222,220531-4760,0.37534246575342467,4662.85,4760.0,0.0023197122300839326,0.015,1.0377493749679734,116.55000000000001,289.55,0.37774074141104336,-0.6213889510181898,0.0008084726653148292,1067.3767217734498,-237.44419142943374,-237.04288121362924,-43.7458039799424,-108.68005055528474,0.1671843954367159,0.16718439543671587
6223,220531-4770,0.37534246575342467,4662.85,4770.0,0.0023197122300839326,0.015,1.0399201498124198,111.80000000000001,294.75,0.3687085306099932,-0.63042116181924,0.0008086931635099827,1059.2012979164642,-233.75963039989105,-233.33523904739718,-41.962671232716055,-110.63157534230524,0.16585564531001407,0.16585564531001265
6224,220531-4775,0.37534246575342467,4662.85,4775.0,0.0023197122300839326,0.015,1.0410225590175708,109.4,297.4,0.36408032130583695,-0.6350493711233963,0.0008087089843826518,1054.7592895272621,-231.80744966162985,-231.37134376237407,-41.06212850770259,-111.62651206934656,0.16516077729306458,0.16516077729306447
6225,220531-4780,0.37534246575342467,4662.85,4780.0,0.0023197122300839326,0.015,1.0421022548992196,107.1,300.05,0.35955926600668453,-0.6395704264225487,0.0008084756731369288,1050.2880144531111,-229.9112850883153,-229.4636966135206,-40.19977392380202,-112.62210269092532,0.1645048203311877,0.16450482033118807
6226,220531-4790,0.37534246575342467,4662.85,4790.0,0.0023197122300839326,0.015,1.0442957617150959,102.5,305.5,0.3503330819414469,-0.6487966104877863,0.0008076447886804738,1040.6510781695883,-225.9559220425559,-225.48502045984887,-38.47213604797733,-114.6666565959225,0.16316726902331394,0.1631672690233164
6227,220531-4800,0.37534246575342467,4662.85,4800.0,0.0023197122300839326,0.015,1.046466489936298,98.1,311.05,0.34122103228221584,-0.6579086601470173,0.0008060424324119498,1030.5219124370303,-222.02119061716442,-221.52720789776805,-36.8208480924647,-116.75002617465655,0.16189737239089919,0.16189737239089974
6228,220531-4810,0.37534246575342467,4662.85,4810.0,0.0023197122300839326,0.015,1.0486486198866714,93.75,316.7,0.3319972343815761,-0.6671324580476572,0.000803978867982699,1019.6090119956443,-217.90837612724715,-217.39119628554994,-35.187337617572595,-118.8699403572983,0.1605946803885075,0.1605946803885079
6229,220531-4820,0.37534246575342467,4662.85,4820.0,0.0023197122300839326,0.015,1.0508307581249972,89.5,322.45,0.3227492329181076,-0.6763804595111257,0.0008013113350372266,1008.005935381195,-213.6924766898665,-213.15209972586845,-33.59301212822171,-121.0290395254823,0.15929625891428595,0.1592962589142856
